artist_ids,artists,count,href,genre,image,popularity
163tK9Wjr9P9DmM0AVK7lm,Lorde,4,https://open.spotify.com/artist/163tK9Wjr9P9DmM0AVK7lm,"['art pop', 'metropopolis', 'nz pop', 'pop']",https://i.scdn.co/image/ab6761610000e5ebc4902f080d3620b3e6da80c3,75
5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,4,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,"['alt z', 'pop', 'pov: indie']",https://i.scdn.co/image/ab6761610000e5ebbfe1e006291c44c97ba1757b,75
7H55rcKCfwqkyDFH9wpKM6,Christina Perri,4,https://open.spotify.com/artist/7H55rcKCfwqkyDFH9wpKM6,['pop'],https://i.scdn.co/image/ab6761610000e5eb9bbbc124c9f0f75af892d97d,71
4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,4,https://open.spotify.com/artist/4GNC7GD6oZMSxPGyXy4MNB,"['pop', 'uk pop']",https://i.scdn.co/image/ab6761610000e5ebea7538654040e553a7b0fc28,81
52XgeWw24o4klNdfwvB0Vx,Kunaal Vermaa,4,https://open.spotify.com/artist/52XgeWw24o4klNdfwvB0Vx,"['desi pop', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb187491994c7bb4d30d7c8e6e,70
7CajNmpbOovFoOoasH2HaY,Calvin Harris,4,https://open.spotify.com/artist/7CajNmpbOovFoOoasH2HaY,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",https://i.scdn.co/image/ab6761610000e5eb37bff6aa1d42bede9048750f,85
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,4,https://open.spotify.com/artist/4Uc8Dsxct0oMqx0P6i60ea,"['bedroom pop', 'pop', 'pov: indie']",https://i.scdn.co/image/ab6761610000e5ebc1c8fa15e08cb31eeb03b771,79
4Z8W4fKeB5YxbusRsdQVPb,Radiohead,4,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",https://i.scdn.co/image/ab6761610000e5eba03696716c9ee605006047fd,81
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,4,https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,87
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,4,https://open.spotify.com/artist/1McMsnEElThX1knmY4oliG,['pop'],https://i.scdn.co/image/ab6761610000e5ebe03a98785f3658f0b6461ec4,88
2GoeZ0qOTt6kjsWW4eA6LS,Darshan Raval,4,https://open.spotify.com/artist/2GoeZ0qOTt6kjsWW4eA6LS,"['desi pop', 'filmi', 'gujarati pop', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5ebe1e00861cdb6bf56b14a1118,76
1lJhME1ZpzsEa5M0wW6Mso,Charlotte de Witte,4,https://open.spotify.com/artist/1lJhME1ZpzsEa5M0wW6Mso,"['belgian techno', 'electra']",https://i.scdn.co/image/ab6761610000e5eba71a10a8d7dc70542fa7d089,60
5cB4d4jPYjMT326sjihQ4m,Shaan,4,https://open.spotify.com/artist/5cB4d4jPYjMT326sjihQ4m,"['filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb2573d940f1062a6646891e50,68
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,4,https://open.spotify.com/artist/0X2BH1fck6amBIoJhDVmmJ,"['indietronica', 'metropopolis', 'pop', 'uk pop']",https://i.scdn.co/image/ab6761610000e5ebc3cd7dc428871e8985d62b9a,78
1URnnhqYAYcrqrcwql10ft,21 Savage,4,https://open.spotify.com/artist/1URnnhqYAYcrqrcwql10ft,"['atl hip hop', 'hip hop', 'rap']",https://i.scdn.co/image/ab6761610000e5eba5e754a9c1fc7ad7ee01798b,92
2cFrymmkijnjDg9SS92EPM,blackbear,4,https://open.spotify.com/artist/2cFrymmkijnjDg9SS92EPM,['pop'],https://i.scdn.co/image/ab6761610000e5eb4f7d049994ac00ed885bfbf2,74
35l9BRT7MXmM8bv2WDQiyB,beabadoobee,4,https://open.spotify.com/artist/35l9BRT7MXmM8bv2WDQiyB,"['bedroom pop', 'bubblegrunge', 'indie pop', 'pov: indie']",https://i.scdn.co/image/ab6761610000e5eb9d6d0ba276987f19641c27de,76
6kXm2YCtdUOpRYNKeKhfue,Ryan Gosling,4,https://open.spotify.com/artist/6kXm2YCtdUOpRYNKeKhfue,['hollywood'],https://i.scdn.co/image/631a9ec7f910836e4fbdd97f652e2fb032674c08,61
6hzngLO20cX5IGqT0hVv1G,Anurag Saikia,4,https://open.spotify.com/artist/6hzngLO20cX5IGqT0hVv1G,"['desi pop', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb90a9f16b862b8d8efc4ab7aa,58
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,4,https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y,"['dance pop', 'pop']",https://i.scdn.co/image/ab6761610000e5eb62fa38af4bdc7322b2103493,80
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,4,https://open.spotify.com/artist/7qG3b048QCHVRO5Pv1T5lw,"['dance pop', 'latin pop', 'mexican pop']",https://i.scdn.co/image/ab6761610000e5eb952701937c396cfa9b598a37,77
3TR3Ehl4idJ38cJo2K3PlF,Mismatched,4,https://open.spotify.com/artist/3TR3Ehl4idJ38cJo2K3PlF,[],https://i.scdn.co/image/ab6761610000e5eb83319c20e3d7bb6e8cedf90f,0
2fMqTqiTxUDlmcOEPaQSsx,Amitabh Bhattacharya,4,https://open.spotify.com/artist/2fMqTqiTxUDlmcOEPaQSsx,['modern bollywood'],https://i.scdn.co/image/ab6761610000e5eb9ead3cc9a2db015a9871ecdd,78
6p4FpOvJaSSljYGlkKsS40,Mikey McCleary,4,https://open.spotify.com/artist/6p4FpOvJaSSljYGlkKsS40,[],https://i.scdn.co/image/ab6761610000e5ebbb560dcc50dc63c338bed55d,37
0pH95ANpXdAB7O0TzW6UX9,Raajmusic,4,https://open.spotify.com/artist/0pH95ANpXdAB7O0TzW6UX9,[],https://i.scdn.co/image/ab6761610000e5eb3bb9e027f9ebff2438ca2da0,20
3dN9MQpjIyNxyeRfz4EDZe,Rochak Kohli,4,https://open.spotify.com/artist/3dN9MQpjIyNxyeRfz4EDZe,"['desi pop', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5ebe09b58bac3afccac3e6e546b,69
7oPftvlwr6VrsViSDV7fJY,Green Day,4,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,"['modern rock', 'permanent wave', 'punk', 'rock']",https://i.scdn.co/image/ab6761610000e5eb6ff0cd5ef2ecf733804984bb,80
3CVXA5TAWpmfGPqyMqXpPb,Savera,4,https://open.spotify.com/artist/3CVXA5TAWpmfGPqyMqXpPb,['desi pop'],https://i.scdn.co/image/ab6761610000e5eb80ab8b05c210da4eed1c555c,53
7IiSLreTg1of8dDwxwiPw3,Chef'Special,3,https://open.spotify.com/artist/7IiSLreTg1of8dDwxwiPw3,"['dutch indie', 'dutch pop', 'dutch rock', 'folk-pop', 'nederreggae']",https://i.scdn.co/image/ab6761610000e5eb94341af34332127a1284d2c4,55
2j9QVMZlqIj4Cb9UISBrXK,Clinton Cerejo,3,https://open.spotify.com/artist/2j9QVMZlqIj4Cb9UISBrXK,"['filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb52e572ad3314e6b7653b3cd9,59
2jHp7gQArCQrlMvdrIVFCg,Anson Seabra,3,https://open.spotify.com/artist/2jHp7gQArCQrlMvdrIVFCg,"['alt z', 'gen z singer-songwriter']",https://i.scdn.co/image/ab6761610000e5eb110a76fa4b833ce1cd25c669,63
0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,3,https://open.spotify.com/artist/0fA0VVWsXO9YnASrzqfmYu,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",https://i.scdn.co/image/ab6761610000e5eb876faa285687786c3d314ae0,81
3klZnJvYGIbWritVwQD434,Duncan Laurence,3,https://open.spotify.com/artist/3klZnJvYGIbWritVwQD434,['dutch pop'],https://i.scdn.co/image/ab6761610000e5eb7834b4852d11bd5202e628fd,65
2auikkNYqigWStoHWK1Grq,John Martin,3,https://open.spotify.com/artist/2auikkNYqigWStoHWK1Grq,['pop edm'],https://i.scdn.co/image/ab6761610000e5ebc219fd875a1df4abf7eb157d,66
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,3,https://open.spotify.com/artist/4phGZZrJZRo4ElhRtViYdl,"['acoustic pop', 'dance pop', 'neo mellow', 'pop']",https://i.scdn.co/image/ab6761610000e5ebc3b370fc26c83312db52af14,72
7z1VrrLktQYoS9C0cFbfnI,Tatiana Manaois,3,https://open.spotify.com/artist/7z1VrrLktQYoS9C0cFbfnI,[],https://i.scdn.co/image/ab6761610000e5ebd780318487f3fad6bec36086,48
4xd7mLI7urqrxELaXhAvzw,Shekhar Ravjiani,3,https://open.spotify.com/artist/4xd7mLI7urqrxELaXhAvzw,"['filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb5cc3c8853dfa9eda5008c2f6,70
1dfeR4HaWDbWqFHLkxsg1d,Queen,3,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d,"['classic rock', 'glam rock', 'rock']",https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982,84
7IAFAOtc9kTYNTizhLSWM6,Hollow Coves,3,https://open.spotify.com/artist/7IAFAOtc9kTYNTizhLSWM6,"['indie anthem-folk', 'indie folk', 'modern indie folk']",https://i.scdn.co/image/ab6761610000e5eb81c0e43195b10b16081a5fc4,66
2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,3,https://open.spotify.com/artist/2wUjUUtkb5lvLKcGKsKqsR,"['canadian contemporary r&b', 'canadian pop', 'pop']",https://i.scdn.co/image/ab6761610000e5ebe74b7398634a741f74858dc7,72
2oX42qP5ineK3hrhBECLmj,Andy Grammer,3,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj,"['neo mellow', 'post-teen pop', 'viral pop']",https://i.scdn.co/image/ab6761610000e5ebd75deff8ee11349e969ba5d6,66
2p4FqHnazRucYQHyDCdBrJ,Simple Plan,3,https://open.spotify.com/artist/2p4FqHnazRucYQHyDCdBrJ,"['canadian pop punk', 'canadian punk', 'canadian rock', 'modern rock', 'neon pop punk', 'pop punk', 'pop rock']",https://i.scdn.co/image/ab6761610000e5eb9e889e992f5dc0e7bb632713,68
4o0mCeiUIVdknPUMhpO0bd,Dream Note,3,https://open.spotify.com/artist/4o0mCeiUIVdknPUMhpO0bd,"['desi pop', 'hindi indie', 'indian indie']",https://i.scdn.co/image/ab6761610000e5eb6a22f55c82204edf02dfe58b,51
3PjvC3vaZ6wh5FK6PZ4Dd5,B. Ajaneesh Loknath,3,https://open.spotify.com/artist/3PjvC3vaZ6wh5FK6PZ4Dd5,['sandalwood'],https://i.scdn.co/image/ab67616d0000b2734a5c5f9cd7ead4d884eae9ae,55
1nmKYy6efdYl8sIcT0gCLJ,Anumita Nadesan,3,https://open.spotify.com/artist/1nmKYy6efdYl8sIcT0gCLJ,"['desi pop', 'indian indie', 'indian singer-songwriter']",https://i.scdn.co/image/ab6761610000e5ebb25553a92291700b714dbd11,46
4lDBihdpMlOalxy1jkUbPl,Grey,3,https://open.spotify.com/artist/4lDBihdpMlOalxy1jkUbPl,['pop edm'],https://i.scdn.co/image/ab6761610000e5eb6f0ae12d361fa6a480cbf5a0,64
7okSU80WTrn4LXlyXYbX3P,Clinton Kane,3,https://open.spotify.com/artist/7okSU80WTrn4LXlyXYbX3P,"['alt z', 'gen z singer-songwriter']",https://i.scdn.co/image/ab6761610000e5eba76c14df8c00d1d0a578d97b,63
09UmIX92EUH9hAK4bxvHx6,Mithoon,3,https://open.spotify.com/artist/09UmIX92EUH9hAK4bxvHx6,"['filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb9bd641ceb72d35b63fbb314a,69
44DUgsrbRUlhwfLyj4ySUB,Edwin Raphael,3,https://open.spotify.com/artist/44DUgsrbRUlhwfLyj4ySUB,"['indie anthem-folk', 'modern indie folk', 'montreal indie']",https://i.scdn.co/image/ab6761610000e5eb13ecd45a7f1738bb5cc8db13,52
2LIk90788K0zvyj2JJVwkJ,Jack Harlow,3,https://open.spotify.com/artist/2LIk90788K0zvyj2JJVwkJ,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",https://i.scdn.co/image/ab6761610000e5eb2aab40ce03f3fa86163f78bb,83
3aQeKQSyrW4qWr35idm0cy,T-Pain,3,https://open.spotify.com/artist/3aQeKQSyrW4qWr35idm0cy,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",https://i.scdn.co/image/ab6761610000e5eb35a621f656a1b1d3cb44a1b4,77
2NhdGz9EDv2FeUw6udu2g1,The Wanted,3,https://open.spotify.com/artist/2NhdGz9EDv2FeUw6udu2g1,"['boy band', 'dance pop', 'pop', 'post-teen pop']",https://i.scdn.co/image/ab6761610000e5ebd34d138ebcda9fca6716e70c,64
25uiPmTg16RbhZWAqwLBy5,Charli XCX,3,https://open.spotify.com/artist/25uiPmTg16RbhZWAqwLBy5,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",https://i.scdn.co/image/ab6761610000e5eb936885667ef44c306483c838,75
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,3,https://open.spotify.com/artist/3YQKmKGau1PzlVlkL1iodx,"['modern rock', 'pop', 'pov: indie', 'rock']",https://i.scdn.co/image/ab6761610000e5eb274df4dfcb960867eccedfb5,80
7qATomOqJzoJiuEpAaxOXd,Sandeep Shrivastava,3,https://open.spotify.com/artist/7qATomOqJzoJiuEpAaxOXd,['modern bollywood'],https://i.scdn.co/image/ab67616d0000b2730b037084de6d2b19cb09a70a,54
3V0ZQW0dNuVaFtbVYgSI24,Claire Rosinkranz,3,https://open.spotify.com/artist/3V0ZQW0dNuVaFtbVYgSI24,"['alt z', 'modern indie pop']",https://i.scdn.co/image/ab6761610000e5eb26470743017f8a5435e7fda3,58
21egYD1eInY6bGFcniCRT1,First Aid Kit,3,https://open.spotify.com/artist/21egYD1eInY6bGFcniCRT1,"['swedish americana', 'swedish country']",https://i.scdn.co/image/ab6761610000e5ebb5e11e2072a4870eb703f4dd,61
07QEuhtrNmmZ0zEcqE9SF6,Owl City,3,https://open.spotify.com/artist/07QEuhtrNmmZ0zEcqE9SF6,"['indietronica', 'pop']",https://i.scdn.co/image/ab6761610000e5eb89100f32987cbdb4fe8242cc,67
7jdFEYD2LTYjfwxOdlVjmc,KALEO,3,https://open.spotify.com/artist/7jdFEYD2LTYjfwxOdlVjmc,"['icelandic indie', 'icelandic rock', 'modern alternative rock']",https://i.scdn.co/image/ab6761610000e5ebc2bc8368a241196dd45d6f62,69
2WROyFfIOmKtRopsTrIL52,Landon Austin,3,https://open.spotify.com/artist/2WROyFfIOmKtRopsTrIL52,"['channel pop', 'viral pop']",https://i.scdn.co/image/ab6761610000e5ebc539b452d54a5aae8ade1aff,48
0EmeFodog0BfCgMzAIvKQp,Shakira,3,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,"['colombian pop', 'dance pop', 'latin pop', 'pop']",https://i.scdn.co/image/ab6761610000e5ebaee73c0f0458b95091845ee1,85
1vCWHaC5f2uS3yhpwWbIA6,Avicii,3,https://open.spotify.com/artist/1vCWHaC5f2uS3yhpwWbIA6,"['dance pop', 'edm', 'pop', 'pop dance']",https://i.scdn.co/image/ab6761610000e5ebae07171f989fb39736674113,80
7gAppWoH7pcYmphCVTXkzs,The Vamps,3,https://open.spotify.com/artist/7gAppWoH7pcYmphCVTXkzs,"['boy band', 'pop']",https://i.scdn.co/image/ab6761610000e5eb77ef80571a40d9d19cf52208,65
2Yf4MRVpt0rcAd5y5h5ph1,Caralisa Monteiro,3,https://open.spotify.com/artist/2Yf4MRVpt0rcAd5y5h5ph1,['modern bollywood'],https://i.scdn.co/image/ab6761610000e5ebf43a8d87d4810aa05739b2ef,63
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,3,https://open.spotify.com/artist/7c0XG5cIJTrrAgEC3ULPiq,"['hip hop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",https://i.scdn.co/image/ab6761610000e5eb24b3c0f33bc5e3f6a53f84d7,89
6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,3,https://open.spotify.com/artist/6sFIWsNpZYqfjUpaCgueju,"['canadian pop', 'dance pop', 'pop']",https://i.scdn.co/image/ab6761610000e5eb8272bf414106646e0e4a89f3,71
4m4SfDVbF5wxrwEjDKgi4k,Cher Lloyd,3,https://open.spotify.com/artist/4m4SfDVbF5wxrwEjDKgi4k,"['dance pop', 'pop', 'post-teen pop', 'talent show']",https://i.scdn.co/image/ab6761610000e5ebb5231a91bb97ad31e3607f30,59
5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,3,https://open.spotify.com/artist/5yG7ZAZafVaAlMTeBybKAL,"['australian hip hop', 'dance pop', 'pop']",https://i.scdn.co/image/ab6761610000e5eb698a6abf2897a8fc8283cc0c,68
6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy,3,https://open.spotify.com/artist/6GMYJwaziB4ekv1Y6wCDWS,"['atl hip hop', 'chicago bop', 'dance pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",https://i.scdn.co/image/ab6761610000e5eb40fbebe8dee2989b9f4efe9d,68
6MDME20pz9RveH9rEXvrOM,Clean Bandit,3,https://open.spotify.com/artist/6MDME20pz9RveH9rEXvrOM,"['pop', 'uk dance', 'uk funky']",https://i.scdn.co/image/ab6761610000e5ebdaed24d10b1ac9addfb8a9f1,73
6MTByljF8u5omBltY2VKPU,Anoushka Shankar,3,https://open.spotify.com/artist/6MTByljF8u5omBltY2VKPU,"['hindustani classical', 'indian classical', 'indian fusion', 'sitar', 'world fusion']",https://i.scdn.co/image/ab6761610000e5eb099fc2304d511be43b485e50,48
19gmxCK2V3jLMi5fDYyKtS,Willamette Stone,3,https://open.spotify.com/artist/19gmxCK2V3jLMi5fDYyKtS,[],,44
6eMFGgGDh5iXU1POAK0cpe,Suraj Jagan,3,https://open.spotify.com/artist/6eMFGgGDh5iXU1POAK0cpe,"['filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb971cfa09a427c46f316ee556,49
5UJ2sHO2ELrgW6aXeRLTQQ,Chinmayi,3,https://open.spotify.com/artist/5UJ2sHO2ELrgW6aXeRLTQQ,"['filmi', 'marathi pop']",https://i.scdn.co/image/ab6761610000e5eb8b1862a929651ee5ff4ce67c,72
5pjGNJ7b8l4GFrsdCr8GpJ,Pankaj Awasthi,3,https://open.spotify.com/artist/5pjGNJ7b8l4GFrsdCr8GpJ,[],https://i.scdn.co/image/ab6761610000e5eb979115e0e0cc7f01c00ab96f,49
5lMNphVhMLvhFmTWiKiLA2,Zaeden,3,https://open.spotify.com/artist/5lMNphVhMLvhFmTWiKiLA2,"['desi pop', 'hindi indie', 'indian edm']",https://i.scdn.co/image/ab6761610000e5eb4332e6d8cbb9c090a028a127,56
6j9elOE3U0Fklu0ATR9nQ0,Crooked Fingers,3,https://open.spotify.com/artist/6j9elOE3U0Fklu0ATR9nQ0,['indie rock'],https://i.scdn.co/image/ab6761610000e5eb49e8f002deb15b2fcbbc964f,22
10exVja0key0uqUkk6LJRT,Vance Joy,3,https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT,"['folk-pop', 'modern rock']",https://i.scdn.co/image/ab6761610000e5eb8f074ec8c25406680bf26422,76
1OPqAyxsQc8mcRmoNBAnVk,Dhvani Bhanushali,3,https://open.spotify.com/artist/1OPqAyxsQc8mcRmoNBAnVk,"['desi pop', 'filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb474e22bd75615c1a0b3a8530,66
72578usTM6Cj5qWsi471Nc,Raghu Dixit,3,https://open.spotify.com/artist/72578usTM6Cj5qWsi471Nc,"['indian folk', 'indian rock', 'kannada pop']",https://i.scdn.co/image/ab6761610000e5eb6bd5c5064753f09db6d93ac8,54
77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,3,https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh,"['modern alternative rock', 'modern rock', 'pop']",https://i.scdn.co/image/ab6761610000e5ebdf0b5ac84376a0a4b2166816,83
0TnOYISbd1XYRBk9myaseg,Pitbull,3,https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg,"['dance pop', 'miami hip hop', 'pop']",https://i.scdn.co/image/ab6761610000e5ebee07b5820dd91d15d397e29c,83
5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,3,https://open.spotify.com/artist/5rSXSAkZ67PYJSvpUpkOr7,"['boy band', 'dance pop', 'pop']",https://i.scdn.co/image/ab6761610000e5ebb0d44bc6f830e443d7501a8c,74
0hDjKSKjl1DC7ovYTDJHe8,Bruno Major,3,https://open.spotify.com/artist/0hDjKSKjl1DC7ovYTDJHe8,['singer-songwriter pop'],https://i.scdn.co/image/ab6761610000e5eb5b43a1fdff498297feb1d128,65
6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,3,https://open.spotify.com/artist/6ltzsmQQbmdoHHbLZ4ZN25,"['indie folk', 'stomp and holler']",https://i.scdn.co/image/ab6761610000e5eb1d4e4e7e3c5d8fa494fc5f10,75
76fuWYgIf3TVIopTs3vaJ6,Amaal Mallik,3,https://open.spotify.com/artist/76fuWYgIf3TVIopTs3vaJ6,"['desi pop', 'filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5ebc1559c29cb61d249075a8b86,68
7DMveApC7UnC2NPfPvlHSU,Cheat Codes,3,https://open.spotify.com/artist/7DMveApC7UnC2NPfPvlHSU,"['edm', 'pop', 'pop dance']",https://i.scdn.co/image/ab6761610000e5ebd504e2958caeb5f53f591ebf,66
73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,3,https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL,"['atl hip hop', 'hip hop', 'rap']",https://i.scdn.co/image/ab6761610000e5eb3ef779aa0d271adb2b6a3ded,79
0c173mlxpT3dSFRgMO8XPh,Big Sean,3,https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",https://i.scdn.co/image/ab6761610000e5eb89dccc0a0b3d818c8d5fb711,75
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,3,https://open.spotify.com/artist/6VuMaDnrHyPL1p4EHjYLi7,"['pop', 'viral pop']",https://i.scdn.co/image/ab6761610000e5ebf83823555da55fd07555fbd0,80
6dJeKm76NjfXBNTpHmOhfO,Selena Gomez & The Scene,3,https://open.spotify.com/artist/6dJeKm76NjfXBNTpHmOhfO,['pop'],https://i.scdn.co/image/469b6a74f5ddca9560e9f5137842e3772c8576c0,68
6pWcSL9wSJZQ9ne0TnhdWr,K-391,3,https://open.spotify.com/artist/6pWcSL9wSJZQ9ne0TnhdWr,['nordic house'],https://i.scdn.co/image/ab6761610000e5ebee8a07cb51e34afee6786f3b,64
0qzzGu8qpbXYpzgV52wOFT,Bibio,3,https://open.spotify.com/artist/0qzzGu8qpbXYpzgV52wOFT,"['ambient folk', 'chillwave', 'downtempo', 'electronica', 'folktronica', 'indietronica']",https://i.scdn.co/image/ab6761610000e5ebc6f8c3e1e5db20e02a26bcf2,50
6AyATGg7mDgBlZ4N5uNog0,SYML,3,https://open.spotify.com/artist/6AyATGg7mDgBlZ4N5uNog0,"['indie anthem-folk', 'modern indie pop']",https://i.scdn.co/image/ab6761610000e5ebb4202395fec347a4b21cec09,71
3Yq0Ww7oAbgxcoOxthlS30,Miki Ratsula,2,https://open.spotify.com/artist/3Yq0Ww7oAbgxcoOxthlS30,[],https://i.scdn.co/image/ab6761610000e5eb5ff536aae54879cd0154b5d9,40
73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,2,https://open.spotify.com/artist/73jBynjsVtofjRpdpRAJGk,"['belgian dance', 'belgian edm', 'big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",https://i.scdn.co/image/ab6761610000e5eb6d9ec2a5d92b61a469068849,72
6bmlMHgSheBauioMgKv2tn,Powfu,2,https://open.spotify.com/artist/6bmlMHgSheBauioMgKv2tn,"['sad lo-fi', 'sad rap']",https://i.scdn.co/image/ab6761610000e5eb9c58bc0900410699cdfe2489,68
3Y7RZ31TRPVadSFVy1o8os,H.E.R.,2,https://open.spotify.com/artist/3Y7RZ31TRPVadSFVy1o8os,"['r&b', 'rap']",https://i.scdn.co/image/ab6761610000e5eb417db49cde3ed1c5a65e3514,75
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,2,https://open.spotify.com/artist/74KM79TiuVKeVCqs8QtB0B,['pop'],https://i.scdn.co/image/ab6761610000e5eb00e540b760b56d02cc415c47,80
7Dx7RhX0mFuXhCOUgB01uM,JJ Lin,2,https://open.spotify.com/artist/7Dx7RhX0mFuXhCOUgB01uM,"['mandopop', 'singaporean mandopop', 'singaporean pop']",https://i.scdn.co/image/ab6761610000e5eb181b3f24c2a457e7fa3edb59,65
3crnzLy8R4lVwaigKEOz7V,E-40,2,https://open.spotify.com/artist/3crnzLy8R4lVwaigKEOz7V,"['cali rap', 'hyphy', 'oakland hip hop', 'west coast rap']",https://i.scdn.co/image/ab6761610000e5eb8ca18cf65fbe696a56d9cfda,66
3ZxZ03fj3tXBZHZWzvaLSM,Neeti Mohan,2,https://open.spotify.com/artist/3ZxZ03fj3tXBZHZWzvaLSM,"['filmi', 'modern bollywood']",https://i.scdn.co/image/ab6761610000e5eb357df5037e26bf16917825fc,70
3gVs02kUSkMOkErgzttj7T,Fudasca,2,https://open.spotify.com/artist/3gVs02kUSkMOkErgzttj7T,"['sad lo-fi', 'sad rap']",https://i.scdn.co/image/ab6761610000e5eb8a257717a899c3715e4e9358,40
3nQ125TJobosBH446Dsvvv,Kavita Seth,2,https://open.spotify.com/artist/3nQ125TJobosBH446Dsvvv,"['filmi', 'hindi indie', 'modern bollywood', 'sufi']",https://i.scdn.co/image/ab6761610000e5ebbe2182ee50e1ddccbd7c2c92,63
3mIj9lX2MWuHmhNCA7LSCW,The 1975,2,https://open.spotify.com/artist/3mIj9lX2MWuHmhNCA7LSCW,"['modern alternative rock', 'modern rock', 'pop', 'pov: indie', 'rock']",https://i.scdn.co/image/ab6761610000e5eb89348336354096fd4e36ca73,76
3iri9nBFs9e4wN7PLIetAw,gnash,2,https://open.spotify.com/artist/3iri9nBFs9e4wN7PLIetAw,['pop'],https://i.scdn.co/image/ab6761610000e5eb78e3e309ea0bf5dfb2192469,62
3i8iJVU0mtgzbZsuF1AoJ3,sad alex,2,https://open.spotify.com/artist/3i8iJVU0mtgzbZsuF1AoJ3,['modern indie pop'],https://i.scdn.co/image/ab6761610000e5eb133b08d53164bc6c7986d6d9,43
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,2,https://open.spotify.com/artist/3hv9jJF3adDNsBSIQDqcjp,['pop soul'],https://i.scdn.co/image/ab6761610000e5eb105cc9628c315b29d299fbb4,73
3ha7jHHT5kpNo2EemspvHx,Don Carnevale,2,https://open.spotify.com/artist/3ha7jHHT5kpNo2EemspvHx,[],https://i.scdn.co/image/ab67616d0000b273df2d18c638adf0f873ed8304,14
